time	V(vout)	I(L1)
4.799151567916863e-03	1.140823e+01	5.840890e-01
4.799293135833726e-03	1.140620e+01	5.662399e-01
4.799434703750589e-03	1.140400e+01	5.484109e-01
4.799576271667451e-03	1.140163e+01	5.306019e-01
4.799717839584315e-03	1.139909e+01	5.128130e-01
4.799859407501178e-03	1.139639e+01	4.950441e-01
4.800000975418041e-03	1.139351e+01	4.772953e-01
4.800010000000000e-03	1.139332e+01	4.761646e-01
4.800010039708125e-03	1.139332e+01	4.761596e-01
4.800010119124377e-03	1.139332e+01	4.761497e-01
4.800010212026994e-03	1.139332e+01	4.761380e-01
4.800010301954703e-03	1.139332e+01	4.761268e-01
4.800010481810122e-03	1.139332e+01	4.761042e-01
4.800010841520958e-03	1.139331e+01	4.760591e-01
4.800011480300575e-03	1.139329e+01	4.759789e-01
4.800012367441454e-03	1.139328e+01	4.758676e-01
4.800013657183473e-03	1.139325e+01	4.757055e-01
4.800015397210428e-03	1.139321e+01	4.754866e-01
4.800016448995041e-03	1.139319e+01	4.753556e-01
4.800017306021397e-03	1.139317e+01	4.752549e-01
4.800017981069379e-03	1.139316e+01	4.751903e-01
4.800018683854273e-03	1.139314e+01	4.751450e-01
4.800018868667841e-03	1.139314e+01	4.751414e-01
4.800019046581157e-03	1.139314e+01	4.751457e-01
4.800019220350915e-03	1.139313e+01	4.751540e-01
4.800019443055697e-03	1.139313e+01	4.751678e-01
4.800019680945641e-03	1.139312e+01	4.751850e-01
4.800019999999999e-03	1.139312e+01	4.752101e-01
4.800020031905435e-03	1.139311e+01	4.752128e-01
4.800020073690930e-03	1.139311e+01	4.752163e-01
4.800020101384857e-03	1.139311e+01	4.752187e-01
4.800020134694380e-03	1.139311e+01	4.752215e-01
4.800020201313427e-03	1.139311e+01	4.752274e-01
4.800020264770857e-03	1.139311e+01	4.752329e-01
4.800020379131496e-03	1.139311e+01	4.752432e-01
4.800020524324960e-03	1.139310e+01	4.752564e-01
4.800020732316382e-03	1.139310e+01	4.752760e-01
4.800021043262746e-03	1.139309e+01	4.753066e-01
4.800021537565257e-03	1.139308e+01	4.753585e-01
4.800022455733417e-03	1.139306e+01	4.754616e-01
4.800022943743871e-03	1.139305e+01	4.755196e-01
4.800023184249141e-03	1.139305e+01	4.755493e-01
4.800023470264562e-03	1.139304e+01	4.755849e-01
4.800023606772232e-03	1.139304e+01	4.756019e-01
4.800023810350091e-03	1.139303e+01	4.756274e-01
4.800024070004425e-03	1.139303e+01	4.756600e-01
4.800024533084520e-03	1.139302e+01	4.757181e-01
4.800024950185468e-03	1.139301e+01	4.757704e-01
4.800025591844777e-03	1.139300e+01	4.758511e-01
4.800026263812243e-03	1.139298e+01	4.759355e-01
4.800027415076028e-03	1.139296e+01	4.760804e-01
4.800028826157244e-03	1.139293e+01	4.762580e-01
4.800031473716988e-03	1.139287e+01	4.765913e-01
4.800035133488386e-03	1.139280e+01	4.770523e-01
4.800042453031180e-03	1.139264e+01	4.779744e-01
4.800049716332680e-03	1.139249e+01	4.788895e-01
4.800061040916881e-03	1.139226e+01	4.803165e-01
4.800074337081769e-03	1.139198e+01	4.819919e-01
4.800100929411544e-03	1.139144e+01	4.853429e-01
4.800147797220067e-03	1.139050e+01	4.912492e-01
4.800241532837112e-03	1.138869e+01	5.030633e-01
4.800429004071204e-03	1.138536e+01	5.266969e-01
4.800803946539386e-03	1.137980e+01	5.739809e-01
4.801553831475750e-03	1.137236e+01	6.685870e-01
4.802553831475750e-03	1.136902e+01	7.947752e-01
4.803553831475751e-03	1.137245e+01	9.209523e-01
4.804020000000000e-03	1.137653e+01	9.797541e-01
4.804087662951501e-03	1.137736e+01	9.882861e-01
4.804222988854504e-03	1.137928e+01	1.005345e+00
4.804493640660509e-03	1.138340e+01	1.039459e+00
4.804503640660509e-03	1.138356e+01	1.040719e+00
4.804523640660509e-03	1.138389e+01	1.043239e+00
4.804563640660509e-03	1.138458e+01	1.048279e+00
4.804643640660508e-03	1.138600e+01	1.058358e+00
4.804803640660507e-03	1.138894e+01	1.078513e+00
4.804813640660507e-03	1.138913e+01	1.079773e+00
4.804833640660507e-03	1.138951e+01	1.082292e+00
4.804873640660507e-03	1.139030e+01	1.087329e+00
4.804940000000001e-03	1.139163e+01	1.095686e+00
4.804950000000001e-03	1.139183e+01	1.096945e+00
4.805000000000000e-03	1.139286e+01	1.103241e+00
4.805010000000000e-03	1.139307e+01	1.104500e+00
4.805020000000000e-03	1.139328e+01	1.105759e+00
4.805021000000000e-03	1.139330e+01	1.105885e+00
4.805023000000000e-03	1.139334e+01	1.106137e+00
4.805025919686374e-03	1.139340e+01	1.106505e+00
4.805027563502414e-03	1.139344e+01	1.106712e+00
4.805028360317392e-03	1.139345e+01	1.106812e+00
4.805028812082882e-03	1.139346e+01	1.106869e+00
4.805029096469021e-03	1.139347e+01	1.106905e+00
4.805029431227723e-03	1.139348e+01	1.106947e+00
4.805030000000000e-03	1.139349e+01	1.107019e+00
4.805030056877228e-03	1.139349e+01	1.107026e+00
4.805030170631683e-03	1.139349e+01	1.107041e+00
4.805030398140594e-03	1.139350e+01	1.107069e+00
4.805030719403427e-03	1.139350e+01	1.107110e+00
4.805031013737065e-03	1.139351e+01	1.107147e+00
4.805031485810347e-03	1.139352e+01	1.107207e+00
4.805031985725773e-03	1.139353e+01	1.107270e+00
4.805032259973347e-03	1.139354e+01	1.107305e+00
4.805032580775448e-03	1.139354e+01	1.107345e+00
4.805032935390986e-03	1.139355e+01	1.107390e+00
4.805033644622061e-03	1.139356e+01	1.107479e+00
4.805034437623990e-03	1.139358e+01	1.107578e+00
4.805035574343143e-03	1.139361e+01	1.107718e+00
4.805037065304323e-03	1.139364e+01	1.107895e+00
4.805039229232552e-03	1.139368e+01	1.108137e+00
4.805041376453335e-03	1.139373e+01	1.108346e+00
4.805043828724739e-03	1.139378e+01	1.108519e+00
4.805045775591644e-03	1.139382e+01	1.108571e+00
4.805048027307668e-03	1.139387e+01	1.108512e+00
4.805049516941419e-03	1.139390e+01	1.108399e+00
4.805050245197614e-03	1.139392e+01	1.108317e+00
4.805050938374023e-03	1.139393e+01	1.108230e+00
4.805051495490010e-03	1.139394e+01	1.108158e+00
4.805052103146596e-03	1.139395e+01	1.108081e+00
4.805053316678532e-03	1.139398e+01	1.107925e+00
4.805054508578858e-03	1.139400e+01	1.107772e+00
4.805055894321747e-03	1.139403e+01	1.107594e+00
4.805057378591973e-03	1.139407e+01	1.107403e+00
4.805058740940772e-03	1.139409e+01	1.107228e+00
4.805060188661005e-03	1.139412e+01	1.107041e+00
4.805061806792901e-03	1.139416e+01	1.106833e+00
4.805063827946736e-03	1.139420e+01	1.106572e+00
4.805066287074279e-03	1.139425e+01	1.106255e+00
4.805069743831252e-03	1.139433e+01	1.105809e+00
4.805074414466201e-03	1.139442e+01	1.105206e+00
4.805082701292600e-03	1.139460e+01	1.104136e+00
4.805097603827723e-03	1.139491e+01	1.102211e+00
4.805115819250661e-03	1.139528e+01	1.099858e+00
4.805138607362820e-03	1.139575e+01	1.096913e+00
4.805166831853145e-03	1.139632e+01	1.093267e+00
4.805208781757529e-03	1.139715e+01	1.087848e+00
4.805274307742741e-03	1.139841e+01	1.079386e+00
4.805404434566786e-03	1.140078e+01	1.062591e+00
4.805664688214878e-03	1.140497e+01	1.029041e+00
4.806185195511060e-03	1.141119e+01	9.621091e-01
4.807185195511060e-03	1.141719e+01	8.340195e-01
4.808185195511060e-03	1.141606e+01	7.065818e-01
4.809010000000000e-03	1.141017e+01	6.019523e-01
4.809020000000000e-03	1.141006e+01	6.006877e-01
4.809040000000000e-03	1.140980e+01	5.981628e-01
4.809079999999999e-03	1.140927e+01	5.931145e-01
4.809159999999999e-03	1.140816e+01	5.830234e-01
4.809319999999998e-03	1.140575e+01	5.628645e-01
4.809639999999996e-03	1.140053e+01	5.225914e-01
4.809649999999996e-03	1.140036e+01	5.213341e-01
4.809669999999996e-03	1.139999e+01	5.188215e-01
4.809709999999996e-03	1.139925e+01	5.137978e-01
4.809789999999995e-03	1.139774e+01	5.037543e-01
4.809850000000001e-03	1.139658e+01	4.962251e-01
4.809889999999989e-03	1.139579e+01	4.912078e-01
4.809930000000025e-03	1.139499e+01	4.861922e-01
4.809940000000025e-03	1.139478e+01	4.849385e-01
4.809960000000025e-03	1.139437e+01	4.824317e-01
4.809989999999952e-03	1.139375e+01	4.786721e-01
4.809999999999951e-03	1.139354e+01	4.774191e-01
4.810010000000000e-03	1.139333e+01	4.761662e-01
4.810010044001825e-03	1.139333e+01	4.761607e-01
4.810010132005474e-03	1.139333e+01	4.761497e-01
4.810010240380709e-03	1.139333e+01	4.761361e-01
4.810010345116213e-03	1.139332e+01	4.761230e-01
4.810010554587222e-03	1.139332e+01	4.760967e-01
4.810010973529239e-03	1.139331e+01	4.760442e-01
4.810011664797107e-03	1.139330e+01	4.759575e-01
4.810012643001802e-03	1.139328e+01	4.758346e-01
4.810014025925824e-03	1.139325e+01	4.756607e-01
4.810015926091643e-03	1.139321e+01	4.754227e-01
4.810017068306177e-03	1.139318e+01	4.752837e-01
4.810017715570930e-03	1.139317e+01	4.752132e-01
4.810018225631089e-03	1.139316e+01	4.751686e-01
4.810018579051762e-03	1.139315e+01	4.751458e-01
4.810018706660243e-03	1.139315e+01	4.751413e-01
4.810018834674970e-03	1.139315e+01	4.751402e-01
4.810018874419297e-03	1.139315e+01	4.751407e-01
4.810018913599506e-03	1.139314e+01	4.751415e-01
4.810018951952252e-03	1.139314e+01	4.751426e-01
4.810018988370606e-03	1.139314e+01	4.751437e-01
4.810019023424266e-03	1.139314e+01	4.751450e-01
4.810019056824249e-03	1.139314e+01	4.751464e-01
4.810019088047199e-03	1.139314e+01	4.751477e-01
4.810019117258099e-03	1.139314e+01	4.751491e-01
4.810019143816320e-03	1.139314e+01	4.751504e-01
4.810019164642432e-03	1.139314e+01	4.751514e-01
4.810019180798350e-03	1.139314e+01	4.751523e-01
4.810019194345220e-03	1.139314e+01	4.751530e-01
4.810019206434459e-03	1.139314e+01	4.751537e-01
4.810019218716386e-03	1.139314e+01	4.751543e-01
4.810019230449891e-03	1.139314e+01	4.751550e-01
4.810019243182940e-03	1.139314e+01	4.751557e-01
4.810019257075770e-03	1.139314e+01	4.751565e-01
4.810019273072019e-03	1.139314e+01	4.751575e-01
4.810019292395072e-03	1.139314e+01	4.751586e-01
4.810019316300600e-03	1.139314e+01	4.751601e-01
4.810019347004714e-03	1.139314e+01	4.751621e-01
4.810019387406715e-03	1.139313e+01	4.751647e-01
4.810019441347778e-03	1.139313e+01	4.751683e-01
4.810019515225111e-03	1.139313e+01	4.751735e-01
4.810019617052414e-03	1.139313e+01	4.751810e-01
4.810019758780920e-03	1.139313e+01	4.751918e-01
4.810019796205903e-03	1.139313e+01	4.751948e-01
4.810019871055868e-03	1.139312e+01	4.752008e-01
4.810020000000000e-03	1.139312e+01	4.752114e-01
4.810020012894413e-03	1.139312e+01	4.752125e-01
4.810020038683240e-03	1.139312e+01	4.752147e-01
4.810020090260892e-03	1.139312e+01	4.752191e-01
4.810020185873280e-03	1.139312e+01	4.752274e-01
4.810020377098056e-03	1.139311e+01	4.752444e-01
4.810020759547607e-03	1.139311e+01	4.752807e-01
4.810021524446710e-03	1.139309e+01	4.753597e-01
4.810022674627412e-03	1.139307e+01	4.754892e-01
4.810023161765473e-03	1.139305e+01	4.755476e-01
4.810023380422769e-03	1.139305e+01	4.755747e-01
4.810023516643433e-03	1.139305e+01	4.755917e-01
4.810023689843488e-03	1.139304e+01	4.756134e-01
4.810024036243598e-03	1.139304e+01	4.756568e-01
4.810024330847360e-03	1.139303e+01	4.756938e-01
4.810024719607466e-03	1.139302e+01	4.757425e-01
4.810025168948605e-03	1.139301e+01	4.757990e-01
4.810025690601473e-03	1.139300e+01	4.758645e-01
4.810026368720102e-03	1.139299e+01	4.759498e-01
4.810027022961396e-03	1.139297e+01	4.760321e-01
4.810028093064649e-03	1.139295e+01	4.761668e-01
4.810029102279380e-03	1.139293e+01	4.762938e-01
4.810031120708842e-03	1.139289e+01	4.765479e-01
4.810033087935599e-03	1.139285e+01	4.767957e-01
4.810037022389112e-03	1.139276e+01	4.772913e-01
4.810041767827455e-03	1.139266e+01	4.778892e-01
4.810051258704139e-03	1.139247e+01	4.790850e-01
4.810061270240431e-03	1.139226e+01	4.803465e-01
4.810078274895601e-03	1.139191e+01	4.824892e-01
4.810100872436488e-03	1.139145e+01	4.853368e-01
4.810146067518262e-03	1.139054e+01	4.910323e-01
4.810236457681810e-03	1.138879e+01	5.024247e-01
4.810417238008906e-03	1.138556e+01	5.252144e-01
4.810778798663098e-03	1.138013e+01	5.708099e-01
4.811501919971482e-03	1.137274e+01	6.620378e-01
4.812501919971482e-03	1.136902e+01	7.882257e-01
4.813501919971482e-03	1.137213e+01	9.144040e-01
4.814020000000000e-03	1.137648e+01	9.797559e-01
4.814030000000000e-03	1.137660e+01	9.810169e-01
4.814049999999999e-03	1.137686e+01	9.835386e-01
4.814089999999999e-03	1.137738e+01	9.885819e-01
4.814169999999999e-03	1.137849e+01	9.986674e-01
4.814329999999998e-03	1.138090e+01	1.018834e+00
4.814649999999996e-03	1.138610e+01	1.059160e+00
4.814659999999996e-03	1.138627e+01	1.060420e+00
4.814679999999996e-03	1.138664e+01	1.062940e+00
4.814719999999995e-03	1.138737e+01	1.067979e+00
4.814799999999995e-03	1.138888e+01	1.078055e+00
4.814860000000001e-03	1.139004e+01	1.085612e+00
4.814899999999988e-03	1.139083e+01	1.090650e+00
4.814940000000024e-03	1.139163e+01	1.095687e+00
4.814950000000024e-03	1.139184e+01	1.096946e+00
4.814999999999951e-03	1.139287e+01	1.103242e+00
4.815009999999951e-03	1.139307e+01	1.104501e+00
4.815020000000000e-03	1.139328e+01	1.105760e+00
4.815020708432802e-03	1.139330e+01	1.105849e+00
4.815022125298406e-03	1.139333e+01	1.106027e+00
4.815023878084851e-03	1.139337e+01	1.106248e+00
4.815025706587769e-03	1.139340e+01	1.106479e+00
4.815027102363556e-03	1.139343e+01	1.106655e+00
4.815028245350120e-03	1.139346e+01	1.106799e+00
4.815028715690662e-03	1.139347e+01	1.106858e+00
4.815029059318916e-03	1.139347e+01	1.106901e+00
4.815029312743491e-03	1.139348e+01	1.106933e+00
4.815029493150850e-03	1.139348e+01	1.106956e+00
4.815029639185281e-03	1.139349e+01	1.106974e+00
4.815029707931138e-03	1.139349e+01	1.106983e+00
4.815029845422850e-03	1.139349e+01	1.107000e+00
4.815030000000000e-03	1.139349e+01	1.107020e+00
4.815030015457715e-03	1.139349e+01	1.107022e+00
4.815030108204004e-03	1.139350e+01	1.107034e+00
4.815030231865724e-03	1.139350e+01	1.107049e+00
4.815030408821913e-03	1.139350e+01	1.107072e+00
4.815030657985912e-03	1.139351e+01	1.107103e+00
4.815031063265027e-03	1.139352e+01	1.107154e+00
4.815031621148815e-03	1.139353e+01	1.107225e+00
4.815032134297561e-03	1.139354e+01	1.107289e+00
4.815032462116517e-03	1.139355e+01	1.107331e+00
4.815032846536263e-03	1.139355e+01	1.107380e+00
4.815033314990834e-03	1.139356e+01	1.107439e+00
4.815034068528738e-03	1.139358e+01	1.107533e+00
4.815034975212640e-03	1.139360e+01	1.107645e+00
4.815036343038909e-03	1.139363e+01	1.107811e+00
4.815038108982445e-03	1.139367e+01	1.108015e+00
4.815040550587924e-03	1.139372e+01	1.108271e+00
4.815042726563129e-03	1.139376e+01	1.108454e+00
4.815044899192877e-03	1.139381e+01	1.108549e+00
4.815047659829379e-03	1.139387e+01	1.108529e+00
4.815049075833554e-03	1.139390e+01	1.108444e+00
4.815049863135103e-03	1.139391e+01	1.108366e+00
4.815049889964273e-03	1.139391e+01	1.108363e+00
4.815049943622615e-03	1.139392e+01	1.108356e+00
4.815050050939298e-03	1.139392e+01	1.108343e+00
4.815050265572664e-03	1.139392e+01	1.108315e+00
4.815050460214580e-03	1.139393e+01	1.108291e+00
4.815050832258741e-03	1.139393e+01	1.108243e+00
4.815051360508357e-03	1.139395e+01	1.108176e+00
4.815052417007591e-03	1.139397e+01	1.108040e+00
4.815053752400963e-03	1.139400e+01	1.107869e+00
4.815055103319582e-03	1.139402e+01	1.107696e+00
4.815056453125541e-03	1.139405e+01	1.107522e+00
4.815057881732151e-03	1.139408e+01	1.107338e+00
4.815059268201404e-03	1.139411e+01	1.107160e+00
4.815060675901334e-03	1.139414e+01	1.106978e+00
4.815062059988056e-03	1.139417e+01	1.106800e+00
4.815063472067043e-03	1.139420e+01	1.106618e+00
4.815064875563727e-03	1.139423e+01	1.106437e+00
4.815066306869501e-03	1.139426e+01	1.106252e+00
4.815067734357256e-03	1.139429e+01	1.106068e+00
4.815069208097254e-03	1.139432e+01	1.105878e+00
4.815070712436216e-03	1.139435e+01	1.105684e+00
4.815072425803441e-03	1.139439e+01	1.105463e+00
4.815074563430024e-03	1.139443e+01	1.105187e+00
4.815077341287119e-03	1.139449e+01	1.104828e+00
4.815081040552997e-03	1.139457e+01	1.104351e+00
4.815086741892787e-03	1.139469e+01	1.103614e+00
4.815095864219931e-03	1.139488e+01	1.102436e+00
4.815114108874219e-03	1.139525e+01	1.100079e+00
4.815137301031329e-03	1.139573e+01	1.097082e+00
4.815167393988662e-03	1.139634e+01	1.093194e+00
4.815206188454737e-03	1.139711e+01	1.088182e+00
4.815271296179285e-03	1.139837e+01	1.079774e+00
4.816125813762040e-03	1.141061e+01	9.697355e-01
4.817102405285188e-03	1.141699e+01	8.445981e-01
4.818102405285188e-03	1.141615e+01	7.171368e-01
4.819132405285188e-03	1.140858e+01	5.865038e-01
4.819252405285187e-03	1.140685e+01	5.713750e-01
4.820000000000000e-03	1.139355e+01	4.774213e-01
4.820010000000000e-03	1.139334e+01	4.761685e-01
4.820010044000023e-03	1.139334e+01	4.761629e-01
4.820010132000070e-03	1.139334e+01	4.761519e-01
4.820010235761788e-03	1.139334e+01	4.761389e-01
4.820010336141078e-03	1.139333e+01	4.761263e-01
4.820010536899657e-03	1.139333e+01	4.761012e-01
4.820010938416815e-03	1.139332e+01	4.760508e-01
4.820011618572058e-03	1.139331e+01	4.759655e-01
4.820012571781680e-03	1.139329e+01	4.758458e-01
4.820013933463430e-03	1.139326e+01	4.756746e-01
4.820015790235273e-03	1.139322e+01	4.754414e-01
4.820016909993589e-03	1.139320e+01	4.753048e-01
4.820017760483368e-03	1.139318e+01	4.752122e-01
4.820018316490544e-03	1.139317e+01	4.751646e-01
4.820018635743832e-03	1.139316e+01	4.751455e-01
4.820018743098431e-03	1.139316e+01	4.751423e-01
4.820018822984285e-03	1.139316e+01	4.751421e-01
4.820018902221471e-03	1.139315e+01	4.751435e-01
4.820019016016480e-03	1.139315e+01	4.751470e-01
4.820019136684620e-03	1.139315e+01	4.751523e-01
4.820019296533511e-03	1.139315e+01	4.751612e-01
4.820019519604290e-03	1.139314e+01	4.751759e-01
4.820019681406030e-03	1.139314e+01	4.751878e-01
4.820020000000000e-03	1.139313e+01	4.752131e-01
4.820020031859397e-03	1.139313e+01	4.752157e-01
4.820020077192057e-03	1.139313e+01	4.752196e-01
4.820020107872637e-03	1.139313e+01	4.752222e-01
4.820020144096553e-03	1.139313e+01	4.752253e-01
4.820020216544386e-03	1.139313e+01	4.752316e-01
4.820020292092260e-03	1.139312e+01	4.752383e-01
4.820020424528694e-03	1.139312e+01	4.752502e-01
4.820020604035541e-03	1.139312e+01	4.752668e-01
4.820020864525334e-03	1.139311e+01	4.752918e-01
4.820021265510980e-03	1.139310e+01	4.753323e-01
4.820021968735549e-03	1.139309e+01	4.754084e-01
4.820022631073223e-03	1.139308e+01	4.754848e-01
4.820023014284685e-03	1.139307e+01	4.755311e-01
4.820023225560917e-03	1.139306e+01	4.755573e-01
4.820023393306583e-03	1.139306e+01	4.755782e-01
4.820023592984552e-03	1.139306e+01	4.756031e-01
4.820023789689027e-03	1.139305e+01	4.756277e-01
4.820024056336410e-03	1.139305e+01	4.756611e-01
4.820024354770073e-03	1.139304e+01	4.756986e-01
4.820024768164087e-03	1.139303e+01	4.757504e-01
4.820025189747227e-03	1.139302e+01	4.758034e-01
4.820025920806922e-03	1.139301e+01	4.758953e-01
4.820026626580556e-03	1.139299e+01	4.759840e-01
4.820028038127826e-03	1.139296e+01	4.761616e-01
4.820029574828128e-03	1.139293e+01	4.763551e-01
4.820032648228730e-03	1.139287e+01	4.767421e-01
4.820036806008533e-03	1.139278e+01	4.772658e-01
4.820045006112681e-03	1.139261e+01	4.782989e-01
4.820052678169343e-03	1.139245e+01	4.792656e-01
4.820065404001366e-03	1.139218e+01	4.808691e-01
4.820080460565362e-03	1.139187e+01	4.827664e-01
4.820110573693354e-03	1.139126e+01	4.865611e-01
4.820170799949338e-03	1.139007e+01	4.941511e-01
4.820291252461306e-03	1.138779e+01	5.093334e-01
4.820532157485242e-03	1.138370e+01	5.397063e-01
4.821013967533114e-03	1.137736e+01	6.004767e-01
4.821977587628859e-03	1.137016e+01	7.220619e-01
4.822977587628859e-03	1.136994e+01	8.482456e-01
4.823977587628859e-03	1.137604e+01	9.744053e-01
4.824020000000000e-03	1.137649e+01	9.797542e-01
4.824104824742282e-03	1.137761e+01	9.904488e-01
4.824274474226847e-03	1.138009e+01	1.011834e+00
4.824613773195976e-03	1.138547e+01	1.054595e+00
4.824623773195976e-03	1.138564e+01	1.055855e+00
4.824643773195976e-03	1.138599e+01	1.058374e+00
4.824683773195976e-03	1.138672e+01	1.063413e+00
4.824763773195975e-03	1.138821e+01	1.073490e+00
